time,speed,steering,x_angle,y_angle,z_angle,imu_yaw_rate
1746616136.5915055,4.843400001525879,0.0,-0.0037,-0.0038,0.6039,-0.0001
1746616136.5917776,4.843400001525879,0.0,-0.0033,-0.0035,0.6039,-0.0001
1746616136.643463,5.045199871063232,0.0,-0.0033,-0.0035,0.6039,-0.0001
1746616136.643554,5.045199871063232,0.0,-0.0033,-0.0035,0.6039,-0.0001
1746616136.6438408,5.045199871063232,0.0,-0.003,-0.0033,0.6039,-0.0001
1746616136.695454,5.2546000480651855,0.0,-0.003,-0.0033,0.6039,-0.0001
1746616136.6955414,5.2546000480651855,-0.03759999945759773,-0.003,-0.0033,0.6039,-0.0001
1746616136.6958227,5.2546000480651855,-0.03759999945759773,-0.0017,-0.004,0.6061,-0.4768
1746616136.747498,5.11359977722168,-0.03759999945759773,-0.0017,-0.004,0.6061,-0.4768
1746616136.7475817,5.11359977722168,-0.121799997985363,-0.0017,-0.004,0.6061,-0.4768
1746616136.7478476,5.11359977722168,-0.121799997985363,0.0011,-0.0095,0.6237,-1.1219
1746616136.79948,4.76170015335083,-0.121799997985363,0.0011,-0.0095,0.6237,-1.1219
1746616136.7995567,4.76170015335083,-0.1987999975681305,0.0011,-0.0095,0.6237,-1.1219
1746616136.799798,4.76170015335083,-0.1987999975681305,0.0014,-0.0163,0.6467,-1.1892
1746616136.8514972,4.387400150299072,-0.1987999975681305,0.0014,-0.0163,0.6467,-1.1892
1746616136.851576,4.387400150299072,-0.27950000762939453,0.0014,-0.0163,0.6467,-1.1892
1746616136.85182,4.387400150299072,-0.27950000762939453,0.0002,-0.0211,0.6682,-1.036
1746616136.9035702,4.022600173950195,-0.27950000762939453,0.0002,-0.0211,0.6682,-1.036
1746616136.9036572,4.022600173950195,-0.3172000050544739,0.0002,-0.0211,0.6682,-1.036
1746616136.9039485,4.022600173950195,-0.3172000050544739,-0.0016,-0.0243,0.6865,-0.9649
1746616136.9595318,3.639899969100952,-0.3172000050544739,-0.0016,-0.0243,0.6865,-0.9649
1746616136.9596117,3.639899969100952,-0.23330000042915344,-0.0016,-0.0243,0.6865,-0.9649
1746616136.959867,3.639899969100952,-0.23330000042915344,-0.0035,-0.0268,0.7055,-1.0257
1746616137.0131736,3.26990008354187,-0.23330000042915344,-0.0035,-0.0268,0.7055,-1.0257
1746616137.0132616,3.26990008354187,-0.1460999995470047,-0.0035,-0.0268,0.7055,-1.0257
1746616137.0135305,3.26990008354187,-0.1460999995470047,-0.0045,-0.0295,0.7286,-1.4571
1746616137.0675077,2.926300048828125,-0.1460999995470047,-0.0045,-0.0295,0.7286,-1.4571
1746616137.0675797,2.926300048828125,-0.05689999833703041,-0.0045,-0.0295,0.7286,-1.4571
1746616137.0678039,2.926300048828125,-0.05689999833703041,-0.0079,-0.0282,0.7474,-0.525
1746616137.11965,2.603300094604492,-0.05689999833703041,-0.0079,-0.0282,0.7474,-0.525
1746616137.1197343,2.603300094604492,0.0,-0.0079,-0.0282,0.7474,-0.525
1746616137.1199996,2.603300094604492,0.0,-0.0116,-0.0253,0.7506,0.0058
1746616137.171621,2.2829999923706055,0.0,-0.0116,-0.0253,0.7506,0.0058
1746616137.1717057,2.2829999923706055,0.0,-0.0116,-0.0253,0.7506,0.0058
1746616137.1719866,2.2829999923706055,0.0,-0.0137,-0.0238,0.7506,0.0045
1746616137.2275822,1.9850000143051147,0.0,-0.0137,-0.0238,0.7506,0.0045
1746616137.2276652,1.9850000143051147,0.0,-0.0137,-0.0238,0.7506,0.0045
1746616137.2279403,1.9850000143051147,0.0,-0.0153,-0.0227,0.7505,0.0036
1746616137.2796335,2.1682000160217285,0.0,-0.0153,-0.0227,0.7505,0.0036
1746616137.2797189,2.1682000160217285,0.0,-0.0153,-0.0227,0.7505,0.0036
1746616137.2799919,2.1682000160217285,0.0,-0.0134,-0.0189,0.7506,0.0004
1746616137.3355894,2.4114999771118164,0.0,-0.0134,-0.0189,0.7506,0.0004
1746616137.335674,2.4114999771118164,0.0,-0.0134,-0.0189,0.7506,0.0004
1746616137.3359466,2.4114999771118164,0.0,-0.011,-0.0152,0.7507,0.0003
1746616137.383537,2.6700000762939453,0.0,-0.011,-0.0152,0.7507,0.0003
1746616137.3836162,2.6700000762939453,0.0,-0.011,-0.0152,0.7507,0.0003
1746616137.3838687,2.6700000762939453,0.0,-0.0089,-0.0121,0.7507,0.0003
1746616137.4355524,2.8968000411987305,0.0,-0.0089,-0.0121,0.7507,0.0003
1746616137.4356344,2.8968000411987305,0.0,-0.0089,-0.0121,0.7507,0.0003
1746616137.435904,2.8968000411987305,0.0,-0.0075,-0.01,0.7507,0.0002
1746616137.487616,3.129699945449829,0.0,-0.0075,-0.01,0.7507,0.0002
1746616137.4876971,3.129699945449829,0.0,-0.0075,-0.01,0.7507,0.0002
1746616137.488017,3.129699945449829,0.0,-0.0064,-0.0083,0.7507,0.0002
1746616137.5395594,3.3815999031066895,0.0,-0.0064,-0.0083,0.7507,0.0002
1746616137.5396397,3.3815999031066895,0.0,-0.0064,-0.0083,0.7507,0.0002
1746616137.5399034,3.3815999031066895,0.0,-0.0054,-0.0068,0.7508,0.0002
1746616137.591597,3.59879994392395,0.0,-0.0054,-0.0068,0.7508,0.0002
1746616137.5916772,3.59879994392395,0.0,-0.0054,-0.0068,0.7508,0.0002
1746616137.5919416,3.59879994392395,0.0,-0.0048,-0.0058,0.7508,0.0001
1746616137.643478,3.8348000049591064,0.0,-0.0048,-0.0058,0.7508,0.0001
1746616137.6435583,3.8348000049591064,0.006099999882280827,-0.0048,-0.0058,0.7508,0.0001
1746616137.6438143,3.8348000049591064,0.006099999882280827,-0.0042,-0.0049,0.7507,0.0374
1746616137.6955228,4.040299892425537,0.006099999882280827,-0.0042,-0.0049,0.7507,0.0374
1746616137.695605,4.040299892425537,0.08609999716281891,-0.0042,-0.0049,0.7507,0.0374
1746616137.6958764,4.040299892425537,0.08609999716281891,-0.0064,-0.0016,0.7422,0.9519
1746616137.7475786,4.240499973297119,0.08609999716281891,-0.0064,-0.0016,0.7422,0.9519
1746616137.747658,4.240499973297119,0.1712999939918518,-0.0064,-0.0016,0.7422,0.9519
1746616137.7479072,4.240499973297119,0.1712999939918518,-0.0108,0.0032,0.7177,1.6144
1746616137.7995358,4.441100120544434,0.1712999939918518,-0.0108,0.0032,0.7177,1.6144
1746616137.7996182,4.441100120544434,0.25119999051094055,-0.0108,0.0032,0.7177,1.6144
1746616137.7998862,4.441100120544434,0.25119999051094055,-0.0151,0.0071,0.6864,1.726
1746616137.8476107,4.623899936676025,0.25119999051094055,-0.0151,0.0071,0.6864,1.726
1746616137.8476954,4.623899936676025,0.3271999955177307,-0.0151,0.0071,0.6864,1.726
1746616137.8479638,4.623899936676025,0.3271999955177307,-0.0184,0.0093,0.6566,1.632
1746616137.8995147,4.80620002746582,0.3271999955177307,-0.0184,0.0093,0.6566,1.632
1746616137.899586,4.80620002746582,0.4074999988079071,-0.0184,0.0093,0.6566,1.632
1746616137.8998156,4.80620002746582,0.4074999988079071,-0.0215,0.0109,0.6246,1.575
1746616137.9514637,4.941100120544434,0.4074999988079071,-0.0215,0.0109,0.6246,1.575
1746616137.951538,4.941100120544434,0.4878999888896942,-0.0215,0.0109,0.6246,1.575
1746616137.9517715,4.941100120544434,0.4878999888896942,-0.0243,0.0117,0.593,1.4541
1746616137.9993448,4.553500175476074,0.4878999888896942,-0.0243,0.0117,0.593,1.4541
1746616137.999421,4.553500175476074,0.5235999822616577,-0.0243,0.0117,0.593,1.4541
1746616137.9996705,4.553500175476074,0.5235999822616577,-0.0265,0.0063,0.5708,0.8875
1746616138.0473094,4.164899826049805,0.5235999822616577,-0.0265,0.0063,0.5708,0.8875
1746616138.0473855,4.164899826049805,0.5235999822616577,-0.0265,0.0063,0.5708,0.8875
1746616138.0476353,4.164899826049805,0.5235999822616577,-0.0274,0.0007,0.5547,0.698
1746616138.099317,3.788100004196167,0.5235999822616577,-0.0274,0.0007,0.5547,0.698
1746616138.0993931,3.788100004196167,0.5235999822616577,-0.0274,0.0007,0.5547,0.698
1746616138.099647,3.788100004196167,0.5235999822616577,-0.0276,-0.0039,0.5409,0.645
1746616138.151221,3.408600091934204,0.5235999822616577,-0.0276,-0.0039,0.5409,0.645
1746616138.15129,3.408600091934204,0.5235999822616577,-0.0276,-0.0039,0.5409,0.645
1746616138.1515055,3.408600091934204,0.5235999822616577,-0.0274,-0.0078,0.5272,0.6485
1746616138.2033658,3.012399911880493,0.5235999822616577,-0.0274,-0.0078,0.5272,0.6485
1746616138.203432,3.012399911880493,0.5235999822616577,-0.0274,-0.0078,0.5272,0.6485
1746616138.203623,3.012399911880493,0.5235999822616577,-0.0269,-0.0112,0.5121,0.6842
1746616138.2513304,2.637200117111206,0.5235999822616577,-0.0269,-0.0112,0.5121,0.6842
1746616138.2514215,2.637200117111206,0.5235999822616577,-0.0269,-0.0112,0.5121,0.6842
1746616138.251706,2.637200117111206,0.5235999822616577,-0.0264,-0.0139,0.4964,0.7386
1746616138.3032727,2.2751998901367188,0.5235999822616577,-0.0264,-0.0139,0.4964,0.7386
1746616138.303358,2.2751998901367188,0.5235999822616577,-0.0264,-0.0139,0.4964,0.7386
1746616138.303638,2.2751998901367188,0.5235999822616577,-0.0258,-0.0161,0.4794,0.8083
1746616138.355345,1.9049999713897705,0.5235999822616577,-0.0258,-0.0161,0.4794,0.8083
1746616138.3554275,1.9049999713897705,0.5235999822616577,-0.0258,-0.0161,0.4794,0.8083
1746616138.3556924,1.9049999713897705,0.5235999822616577,-0.0251,-0.0181,0.4598,0.8987
1746616138.411328,1.5348000526428223,0.5235999822616577,-0.0251,-0.0181,0.4598,0.8987
1746616138.4114149,1.5348000526428223,0.5235999822616577,-0.0251,-0.0181,0.4598,0.8987
1746616138.4117267,1.5348000526428223,0.5235999822616577,-0.0242,-0.0199,0.4371,1.0131
1746616138.4592078,1.5348000526428223,0.5235999822616577,-0.0242,-0.0199,0.4371,1.0131
1746616138.459338,1.1721999645233154,0.5235999822616577,-0.0242,-0.0199,0.4371,1.0131
1746616138.4594314,1.1721999645233154,0.5235999822616577,-0.0232,-0.0215,0.411,1.1559
1746616138.5113387,0.8306999802589417,0.5235999822616577,-0.0232,-0.0215,0.411,1.1559
1746616138.5114295,0.8306999802589417,0.5235999822616577,-0.0232,-0.0215,0.411,1.1559
1746616138.5117111,0.8306999802589417,0.5235999822616577,-0.0226,-0.0229,0.3806,1.4554
1746616138.5592384,0.5694000124931335,0.5235999822616577,-0.0226,-0.0229,0.3806,1.4554
1746616138.5593216,0.5694000124931335,0.5235999822616577,-0.0226,-0.0229,0.3806,1.4554
1746616138.5596023,0.5694000124931335,0.5235999822616577,-0.0192,-0.0243,0.3521,1.0007
1746616138.611248,0.492900013923645,0.5235999822616577,-0.0192,-0.0243,0.3521,1.0007
1746616138.6113312,0.492900013923645,0.5235999822616577,-0.0192,-0.0243,0.3521,1.0007
1746616138.6115975,0.492900013923645,0.5235999822616577,-0.0161,-0.0241,0.3329,0.8778
1746616138.6633155,0.7541000247001648,0.5235999822616577,-0.0161,-0.0241,0.3329,0.8778
1746616138.6633992,0.7541000247001648,0.5235999822616577,-0.0161,-0.0241,0.3329,0.8778
1746616138.6636837,0.7541000247001648,0.5235999822616577,-0.0141,-0.0193,0.3045,1.3331
1746616138.715235,0.9947999715805054,0.5235999822616577,-0.0141,-0.0193,0.3045,1.3331
1746616138.7153184,0.9947999715805054,0.5235999822616577,-0.0141,-0.0193,0.3045,1.3331
1746616138.7155862,0.9947999715805054,0.5235999822616577,-0.0131,-0.0159,0.2675,1.7474
1746616138.767061,1.252500057220459,0.5235999822616577,-0.0131,-0.0159,0.2675,1.7474
1746616138.767142,1.252500057220459,0.5235999822616577,-0.0131,-0.0159,0.2675,1.7474
1746616138.7674053,1.252500057220459,0.5235999822616577,-0.0132,-0.013,0.2159,2.1906
1746616138.8191714,1.4908000230789185,0.5235999822616577,-0.0132,-0.013,0.2159,2.1906
1746616138.81926,1.4908000230789185,0.5235999822616577,-0.0132,-0.013,0.2159,2.1906
1746616138.8195345,1.4908000230789185,0.5235999822616577,-0.0142,-0.0113,0.157,2.5952
1746616138.8763835,1.7426999807357788,0.5235999822616577,-0.0142,-0.0113,0.157,2.5952
1746616138.8764656,1.7426999807357788,0.5235999822616577,-0.0142,-0.0113,0.157,2.5952
1746616138.8767264,1.7426999807357788,0.5235999822616577,-0.0164,-0.0103,0.0817,3.0142
1746616138.9277709,1.9940999746322632,0.5235999822616577,-0.0164,-0.0103,0.0817,3.0142
1746616138.9278193,1.9940999746322632,0.5235999822616577,-0.0164,-0.0103,0.0817,3.0142
1746616138.9279804,1.9940999746322632,0.5235999822616577,-0.0196,-0.0105,-0.0052,3.4226
1746616138.9791462,1.9940999746322632,0.5235999822616577,-0.0196,-0.0105,-0.0052,3.4226
1746616138.9792712,2.24429988861084,0.5235999822616577,-0.0196,-0.0105,-0.0052,3.4226
1746616138.9793718,2.24429988861084,0.5235999822616577,-0.0236,-0.0122,-0.1047,3.804
1746616139.031087,2.24429988861084,0.47440001368522644,-0.0236,-0.0122,-0.1047,3.804
1746616139.0312126,2.4821999073028564,0.47440001368522644,-0.0236,-0.0122,-0.1047,3.804
1746616139.0312994,2.4821999073028564,0.47440001368522644,-0.0268,-0.0149,-0.2009,3.8614
1746616139.0871344,2.7458999156951904,0.47440001368522644,-0.0268,-0.0149,-0.2009,3.8614
1746616139.0872033,2.7458999156951904,0.39329999685287476,-0.0268,-0.0149,-0.2009,3.8614
1746616139.0874245,2.7458999156951904,0.39329999685287476,-0.0283,-0.0175,-0.2934,3.4725
1746616139.1391518,2.7458999156951904,0.3073999881744385,-0.0283,-0.0175,-0.2934,3.4725
1746616139.1393268,3.023200035095215,0.3073999881744385,-0.0283,-0.0175,-0.2934,3.4725
1746616139.1394165,3.023200035095215,0.3073999881744385,-0.0287,-0.0199,-0.3763,2.9143
1746616139.1910696,3.023200035095215,0.22259999811649323,-0.0287,-0.0199,-0.3763,2.9143
1746616139.1912014,3.301100015640259,0.22259999811649323,-0.0287,-0.0199,-0.3763,2.9143
1746616139.1912935,3.301100015640259,0.22259999811649323,-0.0277,-0.021,-0.4404,2.2764
1746616139.2390552,3.5429000854492188,0.22259999811649323,-0.0277,-0.021,-0.4404,2.2764
1746616139.2391062,3.5429000854492188,0.14560000598430634,-0.0277,-0.021,-0.4404,2.2764
1746616139.2392704,3.5429000854492188,0.14560000598430634,-0.0253,-0.0208,-0.4827,1.6057
1746616139.2910264,3.5429000854492188,0.06520000100135803,-0.0253,-0.0208,-0.4827,1.6057
1746616139.2911713,3.687700033187866,0.06520000100135803,-0.0253,-0.0208,-0.4827,1.6057
1746616139.2912621,3.687700033187866,0.06520000100135803,-0.0213,-0.0191,-0.5092,0.7464
1746616139.3431711,3.35260009765625,0.06520000100135803,-0.0213,-0.0191,-0.5092,0.7464
1746616139.3432596,3.35260009765625,0.0,-0.0213,-0.0191,-0.5092,0.7464
1746616139.343541,3.35260009765625,0.0,-0.0127,-0.0198,-0.5159,-0.0085
1746616139.3911223,3.052000045776367,0.0,-0.0127,-0.0198,-0.5159,-0.0085
1746616139.3912086,3.052000045776367,0.0,-0.0127,-0.0198,-0.5159,-0.0085
1746616139.3914921,3.052000045776367,0.0,-0.007,-0.0208,-0.5158,-0.0086
1746616139.4391618,2.7553000450134277,0.0,-0.007,-0.0208,-0.5158,-0.0086
1746616139.43925,2.7553000450134277,0.0,-0.007,-0.0208,-0.5158,-0.0086
1746616139.4395428,2.7553000450134277,0.0,-0.0026,-0.0215,-0.5158,-0.0068
1746616139.4871922,2.4619998931884766,0.0,-0.0026,-0.0215,-0.5158,-0.0068
1746616139.4872723,2.4619998931884766,-0.02710000053048134,-0.0026,-0.0215,-0.5158,-0.0068
1746616139.4875338,2.4619998931884766,-0.02710000053048134,0.0013,-0.0219,-0.515,-0.1907
1746616139.5391319,2.1542999744415283,-0.02710000053048134,0.0013,-0.0219,-0.515,-0.1907
1746616139.539214,2.1542999744415283,-0.10670000314712524,0.0013,-0.0219,-0.515,-0.1907
1746616139.5394802,2.1542999744415283,-0.10670000314712524,0.0059,-0.0213,-0.5052,-0.693
1746616139.5910718,0.03220000118017197,-0.10670000314712524,0.0059,-0.0213,-0.5052,-0.693
1746616139.5911527,0.03220000118017197,-0.18889999389648438,0.0059,-0.0213,-0.5052,-0.693
1746616139.5914128,0.03220000118017197,-0.18889999389648438,-0.0009,0.0205,0.1736,-0.0009
1746616139.64306,0.003700000001117587,-0.18889999389648438,-0.0009,0.0205,0.1736,-0.0009
1746616139.6431253,0.003700000001117587,-0.2685999870300293,-0.0009,0.0205,0.1736,-0.0009
1746616139.6433024,0.003700000001117587,-0.2685999870300293,-0.0015,0.0215,0.1736,-0.0008
1746616139.6990743,0.003000000026077032,-0.2685999870300293,-0.0015,0.0215,0.1736,-0.0008
1746616139.699132,0.003000000026077032,-0.35589998960494995,-0.0015,0.0215,0.1736,-0.0008
1746616139.6993294,0.003000000026077032,-0.35589998960494995,-0.0018,0.0201,0.1736,-0.0006
1746616139.7471123,0.002400000113993883,-0.35589998960494995,-0.0018,0.0201,0.1736,-0.0006
1746616139.747164,0.002400000113993883,-0.43549999594688416,-0.0018,0.0201,0.1736,-0.0006
1746616139.747328,0.002400000113993883,-0.43549999594688416,-0.002,0.019,0.1736,-0.0004
1746616139.7990425,0.0017999999690800905,-0.43549999594688416,-0.002,0.019,0.1736,-0.0004
1746616139.7990944,0.0017999999690800905,-0.5134000182151794,-0.002,0.019,0.1736,-0.0004
1746616139.7992582,0.0017999999690800905,-0.5134000182151794,-0.0021,0.0182,0.1736,-0.0003
1746616139.8470838,0.0017999999690800905,-0.5235999822616577,-0.0021,0.0182,0.1736,-0.0003
1746616139.8472168,0.00139999995008111,-0.5235999822616577,-0.0021,0.0182,0.1736,-0.0003
1746616139.847303,0.00139999995008111,-0.5235999822616577,-0.0023,0.0176,0.1736,-0.0003
1746616139.8990986,0.0010999999940395355,-0.5235999822616577,-0.0023,0.0176,0.1736,-0.0003
1746616139.8991506,0.0010999999940395355,-0.4652000069618225,-0.0023,0.0176,0.1736,-0.0003
1746616139.8993323,0.0010999999940395355,-0.4652000069618225,-0.0023,0.0171,0.1736,-0.0002
1746616139.9510493,0.15700000524520874,-0.4652000069618225,-0.0023,0.0171,0.1736,-0.0002
1746616139.9510994,0.15700000524520874,-0.38449999690055847,-0.0023,0.0171,0.1736,-0.0002
1746616139.9512632,0.15700000524520874,-0.38449999690055847,-0.0027,0.0155,0.172,-0.1966
1746616139.999181,0.4226999878883362,-0.38449999690055847,-0.0027,0.0155,0.172,-0.1966
1746616139.9992712,0.4226999878883362,-0.304500013589859,-0.0027,0.0155,0.172,-0.1966
1746616139.9995604,0.4226999878883362,-0.304500013589859,-0.0029,0.0127,0.1641,-0.4047
1746616140.051086,0.6693999767303467,-0.304500013589859,-0.0029,0.0127,0.1641,-0.4047
1746616140.051152,0.6693999767303467,-0.2305999994277954,-0.0029,0.0127,0.1641,-0.4047
1746616140.0513334,0.6693999767303467,-0.2305999994277954,-0.0027,0.0107,0.1537,-0.4769
1746616140.1030533,0.6693999767303467,-0.14830000698566437,-0.0027,0.0107,0.1537,-0.4769
1746616140.1031787,0.946399986743927,-0.14830000698566437,-0.0027,0.0107,0.1537,-0.4769
1746616140.1032686,0.946399986743927,-0.14830000698566437,-0.0024,0.009,0.1415,-0.4285
1746616140.1510582,1.2094000577926636,-0.14830000698566437,-0.0024,0.009,0.1415,-0.4285
1746616140.1511075,1.2094000577926636,-0.0681999996304512,-0.0024,0.009,0.1415,-0.4285
1746616140.1513946,1.2094000577926636,-0.0681999996304512,-0.0018,0.0077,0.1327,-0.2523
1746616140.1989946,1.4565999507904053,-0.0681999996304512,-0.0018,0.0077,0.1327,-0.2523
1746616140.1990438,1.4565999507904053,0.0,-0.0018,0.0077,0.1327,-0.2523
1746616140.199204,1.4565999507904053,0.0,-0.001,0.0068,0.1299,0.0004
1746616140.2510047,1.704200029373169,0.0,-0.001,0.0068,0.1299,0.0004
1746616140.2510643,1.704200029373169,0.0,-0.001,0.0068,0.1299,0.0004
1746616140.2512789,1.704200029373169,0.0,-0.0008,0.006,0.1299,0.0
1746616140.3030097,1.9532999992370605,0.0,-0.0008,0.006,0.1299,0.0
1746616140.3030627,1.9532999992370605,0.0,-0.0008,0.006,0.1299,0.0
1746616140.303234,1.9532999992370605,0.0,-0.0007,0.0054,0.1299,0.0
1746616140.3510556,2.1989998817443848,0.0,-0.0007,0.0054,0.1299,0.0
1746616140.3511071,2.1989998817443848,0.0,-0.0007,0.0054,0.1299,0.0
1746616140.351273,2.1989998817443848,0.0,-0.0006,0.0049,0.1299,0.0
1746616140.4031334,2.1989998817443848,0.0,-0.0006,0.0049,0.1299,0.0
1746616140.4032698,2.436500072479248,0.0,-0.0006,0.0049,0.1299,0.0
1746616140.4033618,2.436500072479248,0.0,-0.0006,0.0045,0.1299,0.0
1746616140.45497,2.436500072479248,0.0,-0.0006,0.0045,0.1299,0.0
1746616140.455119,2.684799909591675,0.0,-0.0006,0.0045,0.1299,0.0
1746616140.4552085,2.684799909591675,0.0,-0.0006,0.0042,0.1299,0.0
1746616140.507112,2.9156999588012695,0.0,-0.0006,0.0042,0.1299,0.0
1746616140.507206,2.9156999588012695,0.0,-0.0006,0.0042,0.1299,0.0
1746616140.5075028,2.9156999588012695,0.0,-0.0005,0.004,0.1299,0.0
1746616140.5551293,2.9156999588012695,0.0,-0.0005,0.004,0.1299,0.0
1746616140.5552552,3.152600049972534,0.0,-0.0005,0.004,0.1299,0.0
1746616140.5553503,3.152600049972534,0.0,-0.0005,0.0038,0.1299,0.0
1746616140.6029775,3.152600049972534,0.0,-0.0005,0.0038,0.1299,0.0
1746616140.6031039,3.363800048828125,0.0,-0.0005,0.0038,0.1299,0.0
1746616140.603186,3.363800048828125,0.0,-0.0005,0.0037,0.1299,0.0
1746616140.655117,3.585599899291992,0.0,-0.0005,0.0037,0.1299,0.0
1746616140.6552043,3.585599899291992,0.0,-0.0005,0.0037,0.1299,0.0
1746616140.6554832,3.585599899291992,0.0,-0.0005,0.0036,0.1299,0.0
1746616140.7070389,3.585599899291992,0.0,-0.0005,0.0036,0.1299,0.0
1746616140.7071693,3.812999963760376,0.0,-0.0005,0.0036,0.1299,0.0
1746616140.7072465,3.812999963760376,0.0,-0.0005,0.0035,0.1299,0.0
1746616140.7549767,3.812999963760376,0.0,-0.0005,0.0035,0.1299,0.0
1746616140.7551033,4.0243000984191895,0.0,-0.0005,0.0035,0.1299,0.0
1746616140.7552123,4.0243000984191895,0.0,-0.0005,0.0035,0.1299,0.0
1746616140.8070793,4.0243000984191895,0.0,-0.0005,0.0035,0.1299,0.0
1746616140.8072164,4.237100124359131,0.0,-0.0005,0.0035,0.1299,0.0
1746616140.8073072,4.237100124359131,0.0,-0.0004,0.0034,0.1299,0.0
1746616140.8553436,4.454699993133545,0.0,-0.0004,0.0034,0.1299,0.0
1746616140.8553936,4.454699993133545,0.01860000006854534,-0.0004,0.0034,0.1299,0.0
1746616140.855577,4.454699993133545,0.01860000006854534,-0.0001,0.0034,0.1304,0.1823
1746616140.9110475,4.454699993133545,0.09740000218153,-0.0001,0.0034,0.1304,0.1823
1746616140.911179,4.640100002288818,0.09740000218153,-0.0001,0.0034,0.1304,0.1823
1746616140.9112687,4.640100002288818,0.09740000218153,0.0046,0.0042,0.1473,1.0918
1746616140.9590392,4.640100002288818,0.18170000612735748,0.0046,0.0042,0.1473,1.0918
1746616140.9591787,4.835000038146973,0.18170000612735748,0.0046,0.0042,0.1473,1.0918
1746616140.959266,4.835000038146973,0.18170000612735748,0.0111,0.0058,0.183,1.545
1746616141.0111818,5.023600101470947,0.18170000612735748,0.0111,0.0058,0.183,1.545
1746616141.0112314,5.023600101470947,0.2587999999523163,0.0111,0.0058,0.183,1.545
1746616141.0113957,5.023600101470947,0.2587999999523163,0.0158,0.0074,0.2202,1.4747
1746616141.0631852,5.20959997177124,0.2587999999523163,0.0158,0.0074,0.2202,1.4747
1746616141.0632808,5.20959997177124,0.3425999879837036,0.0158,0.0074,0.2202,1.4747
1746616141.0635726,5.20959997177124,0.3425999879837036,0.0195,0.0092,0.2572,1.4119
1746616141.115225,5.382599830627441,0.3425999879837036,0.0195,0.0092,0.2572,1.4119
1746616141.1153097,5.382599830627441,0.42489999532699585,0.0195,0.0092,0.2572,1.4119
1746616141.115582,5.382599830627441,0.42489999532699585,0.0222,0.0111,0.2921,1.4046
1746616141.1671762,5.174900054931641,0.42489999532699585,0.0222,0.0111,0.2921,1.4046
1746616141.167264,5.174900054931641,0.5052000284194946,0.0222,0.0111,0.2921,1.4046
1746616141.1675448,5.174900054931641,0.5052000284194946,0.0215,0.015,0.3214,0.9139
1746616141.215135,4.769400119781494,0.5052000284194946,0.0215,0.015,0.3214,0.9139
1746616141.2152185,4.769400119781494,0.5235999822616577,0.0215,0.015,0.3214,0.9139
1746616141.2154858,4.769400119781494,0.5235999822616577,0.0177,0.0197,0.3397,0.6475
1746616141.2672334,4.383800029754639,0.5235999822616577,0.0177,0.0197,0.3397,0.6475
1746616141.267314,4.383800029754639,0.5235999822616577,0.0177,0.0197,0.3397,0.6475
1746616141.2675803,4.383800029754639,0.5235999822616577,0.014,0.023,0.3537,0.574
1746616141.319213,3.9798998832702637,0.5235999822616577,0.014,0.023,0.3537,0.574
1746616141.3193033,3.9798998832702637,0.5235999822616577,0.014,0.023,0.3537,0.574
1746616141.319587,3.9798998832702637,0.5235999822616577,0.0106,0.0255,0.3675,0.5683
1746616141.3711536,3.566800117492676,0.5235999822616577,0.0106,0.0255,0.3675,0.5683
1746616141.371236,3.566800117492676,0.5235999822616577,0.0106,0.0255,0.3675,0.5683
1746616141.371496,3.566800117492676,0.5235999822616577,0.0075,0.0275,0.3822,0.5958
1746616141.4191117,3.566800117492676,0.5235999822616577,0.0075,0.0275,0.3822,0.5958
1746616141.419283,3.197700023651123,0.5235999822616577,0.0075,0.0275,0.3822,0.5958
1746616141.4194121,3.197700023651123,0.5235999822616577,0.0052,0.0288,0.3961,0.6372
1746616141.4710639,2.82669997215271,0.5235999822616577,0.0052,0.0288,0.3961,0.6372
1746616141.471135,2.82669997215271,0.5235999822616577,0.0052,0.0288,0.3961,0.6372
1746616141.471363,2.82669997215271,0.5235999822616577,0.0031,0.0298,0.4114,0.6917
1746616141.5230584,2.4542999267578125,0.5235999822616577,0.0031,0.0298,0.4114,0.6917
1746616141.5231295,2.4542999267578125,0.5235999822616577,0.0031,0.0298,0.4114,0.6917
1746616141.5233586,2.4542999267578125,0.5235999822616577,0.0011,0.0306,0.4282,0.7599
1746616141.5711153,2.4542999267578125,0.5235999822616577,0.0011,0.0306,0.4282,0.7599
1746616141.5712934,2.088099956512451,0.5235999822616577,0.0011,0.0306,0.4282,0.7599
1746616141.5714505,2.088099956512451,0.5235999822616577,-0.0006,0.0311,0.4466,0.8426
1746616141.623098,2.088099956512451,0.5235999822616577,-0.0006,0.0311,0.4466,0.8426
1746616141.6232276,1.735200047492981,0.5235999822616577,-0.0006,0.0311,0.4466,0.8426
1746616141.6233134,1.735200047492981,0.5235999822616577,-0.0022,0.0314,0.4665,0.9408
1746616141.671126,1.395799994468689,0.5235999822616577,-0.0022,0.0314,0.4665,0.9408
1746616141.6711898,1.395799994468689,0.5235999822616577,-0.0022,0.0314,0.4665,0.9408
1746616141.6713674,1.395799994468689,0.5235999822616577,-0.0038,0.0315,0.488,1.0578
1746616141.7231421,1.395799994468689,0.5235999822616577,-0.0038,0.0315,0.488,1.0578
1746616141.7232747,1.0473999977111816,0.5235999822616577,-0.0038,0.0315,0.488,1.0578
